"author_id","author_name"
"18467","Peter Holland"
"12281","Peter Hudson"
"9410","Peter J. Bentley"
"2168","Peter J. Binkert"
"3228","Peter J. Bowler"
"6554","Peter J. Leithart"
"4792","Peter J. Rhodes"
"996","Peter Jarvis"
"9588","Peter Jones"
"15882","Peter K. Pringle"
"15081","Peter Kahn"
"2792","Peter Kaufmann"
"12378","Peter Kay"
"4344","Peter Keating"
"20767","Peter Kessler"
"4949","Peter Knight"
"7810","Peter Kosso"
"7992","Peter Kray"
"16762","Peter Kreeft"
"15551","Peter Kuhn"
"13298","Peter Kuriloff"
"1984","Peter L. Corrigan"
"18099","Peter Lamont"
"16605","Peter Lasersohn"
"8756","Peter Latch"
"121","Peter Laws"
"14244","Peter Lee"
"20287","Peter Levenda"
"6929","Peter Lunn"
"4519","Peter M. Kareiva"
"13516","Peter Macardle"
"13118","Peter Mack"
"10046","Peter Mark Richman"
"13979","Peter Marren"
"8095","Peter Meehan"
"4866","Peter Menzies"
"3072","Peter Monk"
"2561","Peter Moon"
"19689","Peter Moore"
"10264","Peter Morley"
"10466","Peter Morris"
"5464","Peter Morrissey"
"16926","Peter Muise"
"12165","Peter N. Stearns"
"1592","Peter Nelmes"
"5489","Peter Nicholas Liptak"
"12631","Peter Norvig"
"9110","Peter Nowak"
"1719","Peter Ochs"
"13293","Peter Oliva"
"4584","Peter Pericles Trifonas"
"12123","Peter Raby"
"6775","Peter Raven"
"10560","Peter Rees"
"1318","Peter Reimann"
"2344","Peter Robinson"
"10196","Peter Rogers"
"18131","Peter Rollins"
"4818","Peter S Williams"
"6306","Peter Sanderson"
"11300","Peter Savino"
"7099","Peter Schaerer"
"10674","Peter Schlobinski"
"8776","Peter Sells"
"16789","Peter Shaver"
"3341","Peter Shelton"
"9294","Peter Simmons"
"17411","Peter Sirotin"
"10117","Peter Sissons"
"1755","Peter Sloterdijk"
"4544","Peter Spiegler"
"21","Peter Stebbing"
"10489","Peter Stewart"
"6496","Peter Szondi"
"5774","Peter T. Ellison"
"16322","Peter T. Sanlon"
"9215","Peter Talbott"
"20481","Peter Temple"
"1980","Peter Tower"
"4450","Peter Ulmschneider"
"3163","Peter Una"
"119","Peter Underwood"
"7634","Peter Ungar"
"1598","Peter Van Der Veer"
"15931","Peter Van Inwagen"
"11259","Peter Van Noorden"
"12186","Peter W. Flint"
"9256","Peter Walker"
"70","Peter Ward"
"5574","Peter Warrington"
"6895","Peter Weibel"
"8638","Peter Westwood"
"20179","Peter Whiteley"
"12957","Peter Whitfield"
"3198","Peter Wilberg"
"6585","Peter Wilf"
"18475","Peter Wilson"
"5304","Peter Winbourne"
"18983","Peter Wolcott"
"15089","Peter Woods"
"2700","Peter Zocher"
"20656","Peter de Swart"
"2079","Peter van Breda"
"14007","Peterson Pullman"
"2788","Petr Biskup"
"18073","Petra Dierkes-Thrun"
"8629","Petra Harms"
"14812","Petra Hendriks"
"17874","Petra Kuppers"
"18723","Petra M. Boynton"
"8966","Petra M. Vogel"
"12308","Petra Murarikoaca"
"3155","Petra Neumayer"
"1570","Petra Schulz"
"14523","Petro Gurido"
"13738","Petroleum Economist"
"11398","Petroleum Economist Ltd"
"9109","Petter Laake"
"19251","Ph D Edgar Mitchell"
"12527","Ph D George E Monroe"
"11844","Ph D Qiao Yun"
"5082","Ph D Richard Gene"
"11531","Ph.D.  Howard Veregin"
"14651","Ph.D.  Julie K. Ivey"
"14653","Ph.D.  Kevin D. Besnoy"
"16861","Ph.D.  M. Therese A. Levesque"
"1517","Ph.D. Louis D. Gonzales"
"413","Ph.D. Rosemary Ellen Guiley"
"7934","Ph.d.  Cheryl H. White"
"2271","PhD"
"18800","PhD  Sandra Finney"
"3468","Phd Dennis N Clegg"
"3455","Phd Janet DeLong"
"14476","Phd Rebecca Hardcastle"
"13344","Phil Baker"
"9744","Phil Barden"
"5187","Phil Coleman"
"9287","Phil Dee"
"1974","Phil Dowe"
"303","Phil Esposito"
"10153","Phil Farrand"
"14036","Phil Glenwright"
"3408","Phil Hodkinson"
"10817","Phil Holland"
"14278","Phil Holmes"
"10103","Phil Martin"
"6242","Phil Medina"
"13430","Phil Pritchard"
"8054","Phil Race"
"14642","Phil Ridden"
"13177","Phil Robertson"
"4839","Phil Towne"
"20964","Philadelphia Flyers"
"9026","Philanthropy Age"
"3143","Philip"
"6744","Philip A Schwartzkroin"
"15368","Philip A. Cunningham"
"6544","Philip A. Harland"
"17767","Philip Auslander"
"3527","Philip Ball"
"3079","Philip Brey"
"19415","Philip Buttmann"
"19542","Philip C. Kolin"
"19192","Philip Clarkson"
"14158","Philip Clayton"
"3652","Philip Coppens"
"14426","Philip Cowley"
"19672","Philip Davis"
"552","Philip Drackett"
"5997","Philip E. Bernhardt"
"11507","Philip Eales"
"18009","Philip Edwards"
"14163","Philip F. Palmedo"
"10163","Philip F. Webb"
"18566","Philip Francis"
"11000","Philip Francis Esler"
"18695","Philip G. Ziegler"
"11804","Philip Gardiner"
"13132","Philip Graham"
"18019","Philip Henslowe"
"2894","Philip Ivanhoe"
"4844","Philip J. Ivanhoe"
"8389","Philip J. Van Der Eijk"
"3030","Philip Jenkins"
"9352","Philip K. Hitti"
"12236","Philip Kitcher"
"19832","Philip Kitley"
"272","Philip Klass"
"5194","Philip L Rife"
"11324","Philip L. Barlow"
"3314","Philip L. Quinn"
"329","Philip Leibfried"
"3488","Philip Lewis"
"18303","Philip Massinger"
"993","Philip Mirowski"
"7998","Philip N Wheeler"
"14778","Philip Nelson"
"12816","Philip P. Wiener"
"12020","Philip Pritchard"
"9927","Philip Purser-Hallard"
"946","Philip Ridley"
"8844","Philip Roth"
"10513","Philip Sandifer"
"8606","Philip Scott"
"10173","Philip Segal"
"1491","Philip Shaw"
"5732","Philip Solomon"
"2675","Philip Spencer"
"1146","Philip Taylor"
"16736","Philip W. Sewell"
"14431","Philip Walsh"
"20221","Philip Wexler"
"11991","Philip Zhakevich"
"13655","Philip Zimbardo"
"11466","Philip's"
"682","Philip's Maps"
"11533","Philip's Publishing"
"1567","Philipp Gonon"
"574","Philipp Hinz"
"15955","Philippa B. Cranwell"
"14161","Philippe Bihouix"
"15308","Philippe Desan"
"17544","Philippe Gardy"
"18863","Philippe Gauthier"
"19139","Philippe Huneman"
"4885","Philippe Van"
"20315","Phillip B. Zarrilli"
"12319","Phillip Cary"
"18901","Phillip E Johnson"
"4735","Phillip E. Johnson"
"6002","Phillip Howard"
"13117","Phillip Lopate"
"9226","Phillip M. Gardner"
"20096","Philo C. Wasburn"
"4756","Philoponus"
"6389","Philpott L C Katie"
"6388","Philpott a Kent"
"366","Phinehas Merrill"
"7942","Phoebe Bendit"
"14086","Phoenix Mapping"
"4371","Phrynichus"
"12264","Phyl Campbell"
"13511","Phyllis Frus"
"461","Phyllis Galde"
"3770","Phyllis Goldenberg"
"11658","Phyllis Jones"
"16849","Phyllis Tashlik"
"13122","Phyllis Theroux"
"19299","Phyllis Zatlin"
"17968","Pia Wiegmink"
"10781","Piara Singh Sambhi"
"2500","Pico Iyer"
"11266","Picthall & Gunzi Limited"
"2789","Piergiuglio Taino"
"11887","Piero Weiss"
"13190","Pierpaolo Antonello"
"17379","Pierre Brumoy"
"17342","Pierre Carlet De Marivaux"
"18103","Pierre Corneille"
"15718","Pierre D'Arzon"
"17541","Pierre Escudé"
"14609","Pierre Even"
"16910","Pierre Hadot"
"17360","Pierre Launay"
"7396","Pierre Manent"
"12814","Pierre Maurice Marie Duhem"
"4488","Pierre McGuire"
"5357","Pierre Michon"
"3379","Pierre Swiggers"
"10785","Pierre Teilhard De Chardin"
"13781","Pierre Vidal-Naquet"
"18577","Pierre-Claude Nivelle De La Chaussee"
"17537","Pierre-Joan Bernard"
"16812","Piers Bizony"
"10017","Piers Dudgeon"
"9583","Piers Morgan"
"12370","Pierson Graphics"
"11147","Pierson Graphics Corp"
"3600","Piet K. Keizer"
"4910","Pieter A. M. Seuren"
"8249","Pieter Muysken"
"18761","Pieter Seuren"
"14227","Pieter du Toit"
"16906","Pietro Bartolo"
"10054","Pietro Graf Fringuelli"
"3540","Pijnenburg"
"14254","Pilar Vázquez Álvarez"
"14547","Pink Dandelion"
"16627","Pink Dots Note Books"
"15788","Piotr Rogowski"
"19882","Piotr Roszak"
"5497","Piotr Twardzisz"
"9911","Pitbull"
"5152","Pittsburgh  Creative and Performing Arts High School  Kristin Kovacic (Teacher USA)"
"77","Pitty"
"20121","Planeta-Agostini"
"13045","Planners4fun"
"1144","Plato"
"15719","Playful Press"
"11247","Plaza & Jan Es"
"10884","Plousia Misailidi"
"11708","Plutarch"
"11343","Pneu Michelin"
"12831","Po Bronson"
"15451","Po-Ching Yip"
"20350","Pocket Books"
"328","Poetose Press"
"18887","Pola Churchill"
"19587","Polly Kahl"
"17958","Polona Petek"
"11425","Polskie Przedsi Ebiorstwo Wydawnictw Kartograficznych im Eug"
"2027","Polyglot Life"
"20364","PopOut Maps"
"1652","Pope Francis"
"19503","Portia Summers"
"13159","Portsmouth Polytechnic"
"2184","Posidonius"
"11775","Possidius"
"18668","Poul Hagel"
"16163","Practice Makes Perfect Publishing"
"11268","Prairie Centre for the Study of Ukrainian Heritage"
"20049","Prajnananda"
"13582","Praseeda Gopinath"
"14690","Predrag Cicovacki"
"1081","Prem Krishnamurthy"
"11313","Prentice Hall"
"19235","Preschool Teacher Journals"
"2562","Preston B Nichols"
"13143","Preston Dennett"
"18576","Preston Gibson"
"11853","Pretty Life Publishers"
"11624","Prime Minister of the United  Theresa May Kingdom"
"10937","Primo Levi"
"6523","Prince Nicholas de Vere"
"4529","Princeton Review"
"18870","Printed in Blood"
"90","Priscilla Estes"
"13131","Priscilla Long"
"18770","Pritty Patel-Grosz"
"1503","Priya Parmar"
"20641","Priyamvada Natarajan"
"6102","Pro-Visual Design"
"7736","Proctor  Jacquelyn Gray"
"12868","Prof E C Wragg"
"16548","Prof Iyke Nathan Uzorma"
"7257","Prof J I Packer"
"796","Prof James Chapman"
"4491","Prof Michael Teitelbaum"
"5023","Prof Richard Ferguson"
"18626","Prof. Alan Ackerman"
"11557","Prof. Christina M. Gschwandtner"
"17017","Prof. Enoch Brater"
"1932","Prof. Fani Bhusan Das"
"19802","Prof. Peter Thomson"
"2956","Professional Kinder Prep"
"4750","Professional Kinderprep"
"1887","Professional Language Prep"
"4749","Professional Language School"
"699","Professional Languageprep"
"3517","Professor  William A Dembski"
"6216","Professor Adnan Zarzour"
"9012","Professor Andrew Pollard"
"3480","Professor Andrew Wheatcroft"
"20669","Professor Arnim Stechow"
"1969","Professor Arthur Edward Waite"
"150","Professor Bernard Heuvelmans"
"15006","Professor Brian McFarlane"
"19530","Professor C. Richard King"
"20721","Professor Charles A Stansfield"
"20646","Professor Charles Darwin"
"15344","Professor Colm Lennon"
"338","Professor David Bordwell"
"20620","Professor David I Kertzer"
"5317","Professor Don Skinner"
"17184","Professor Douglas Bruster"
"16139","Professor Douglas Davies"
"12586","Professor E A Wallis Budge"
"18670","Professor Enrique Florescano"
"20856","Professor Fernando Savater"
"7225","Professor Georg Lukacs"
"17659","Professor George Calderon"
"15848","Professor George Santayana"
"11261","Professor Georges Duby"
"3664","Professor H L Mencken"
"19287","Professor Harry T Moore"
"16196","Professor Helge S. Kragh"
"3321","Professor I Howard Marshall"
"9866","Professor James Chapman"
"17020","Professor James Wright"
"16580","Professor John F. Marra"
"18460","Professor John Heywood"
"8890","Professor John Hughes"
"10288","Professor John Marriott"
"1753","Professor John Milner"
"10843","Professor John S. Croucher"
"14441","Professor John Updike"
"4247","Professor Jonathan Gray"
"14599","Professor Keith Barnham"
"9870","Professor Keith Beattie"
"10610","Professor Kenneth Surin"
"3220","Professor Kevin Harrison"
"16467","Professor Lao Tzu"
"12931","Professor Linda Hogan"
"17185","Professor Lisa Hopkins"
"5743","Professor Lisa Isherwood"
"18544","Professor Loren Kruger"
"7033","Professor Manuel Sanchez"
"6741","Professor Mark Heller"
"15628","Professor Martyn Hammersley"
"21000","Professor Maureen Junker-Kenny"
"11025","Professor Maurice Wilkins"
"17014","Professor Michael Anderson"
"14554","Professor Michael Howard"
"17148","Professor Michael Malek Najjar"
"8627","Professor Mohamed Zairi"
"762","Professor Montague Summers"
"690","Professor Murray Pomerance"
"6449","Professor Oswald Panagl"
"13191","Professor Paul Gifford"
"20530","Professor Rebecca Bushnell"
"14634","Professor Robert Cole"
"16254","Professor Robert Musil"
"8886","Professor Rodney Stark"
"9019","Professor Ros Schwartz"
"10842","Professor Rosalind F. Croucher"
"9094","Professor Russell Stannard"
"17403","Professor Scott Palmer"
"17550","Professor Shaun Richards"
"8721","Professor Shoshana Zuboff"
"15817","Professor Sir Roy Goode QC"
"12255","Professor Stuart Elden"
"18362","Professor Stuart Walker"
"7739","Professor Ted Peters"
"4871","Professor Thomas Berry"
"6008","Professor Tzvetan Todorov"
"10446","Professor William J Cooper"
"9868","Professor of Anthropology Richard Pace"
"11568","Professor of Biblical Studies Lawrence M Wills"
"15804","Professor of Cybernetics Kevin Warwick"
"5631","Professor of English Bruce Bennett"
"9334","Professor of English Robert Atwan"
"2999","Professor of Finance David Miles"
"14984","Professor of History Richard Fletcher"
"12758","Professor of History Ronald Story"
"9342","Professor of Latin and Greek Ruth Scodel"
"5600","Professor of Law Edward Foley"
"13815","Professor of Modern History David Brown"
"2604","Professor of Philosophy Ray Jackendoff"
"18572","Professor of Philosophy Thomas Williams"
"17200","Professor of Political Science Henry Milner"
"19753","Professor of Semiotics Umberto Eco"
"729","Professor or Dr. Susan Bordo"
"19513","Project Reveal Lee Steer"
"1892","Project-Reveal Lee Steer"
"853","Prophet Allyson Michael D'Espyne"
"1850","Prophet Freddie Louis Quinn"
"3477","Prophet Henry D Sauls"
"922","Prosper Anang"
"20064","Prosper Merimee"
"6816","Prudence H. Cuper"
"16332","Prudence Jones"
"18787","Prue Huddleston"
"11245","Przedsi Ebiorstwo Geodezyjno-Kartograficzne"
"11302","Przemyslaw Rudz"
"5879","Psychic Laurie Hull"
"14087","Publ Flash"
"12364","Publications International"
"528","Publishers Group International"
"892","Publishers Rigby"
"3062","Publishing By Tay"
"18948","Publishing House My Ebook"
"8848","Publius Papinius Statius"
"18656","Purple Backpack Designs"
"1801","Purshottam Agarwal"
"10323","Pururaj Singh"
"1826","Puzzle Hovel"
"5037","Pythia Peay"
"544","Q"
"15600","Qadi Iyad"
"20466","Qi Chen"
"11214","Qi Sun"
"3827","Qiana J. Whitted"
"6985","Qiaoping Zhang"
"11406","Quadrillion"
"11880","Quentin Bell"
"348","Quentin Tarantino"
"9730","Questlove"
"17310","Qui Nguyen"
"14453","Quim Monzo"
"20750","Quinlan Miller"
"7196","Quinn Robertson"
"18972","Quintecco Educational Products Inc"
"4245","R A Gilbert"
"13922","R Alan Siler"
"19330","R Blackhirst"
"10253","R D Heldenfels"
"19249","R G Absher"
"8042","R G Larsen"
"1875","R H Charles"
"401","R H Hollingbery"
"6522","R J Holloway"
"11514","R J Morris"
"17319","R K Lemmons-Weber"
"11369","R M Smith"
"5423","R Michael Fox"
"4242","R R Giroux"
"14719","R R Lopez"
"1672","R Read"
"8366","R T France"
"3191","R W L Moberly"
"5103","R. A. Neve"
"4991","R. B. McDowell"
"1068","R. B. Rutherford"
"20904","R. Bank"
"2437","R. Barnett"
"14944","R. Barton Palmer"
"18917","R. Beau Lotto"
"20106","R. Beirne"
"4540","R. Burke Johnson"
"12791","R. C. Sproul"
"15831","R. D. Fulk"
"11796","R. Douglas Geivett"
"6295","R. Duane Ireland"
"15436","R. E. Batchelor"
"11117","R. F. Christian"
"3938","R. F. Churchhouse"
"20611","R. F.C. Hull"
"5653","R. Ford"
"2442","R. Forest"
"12639","R. Freidin"
"4422","R. G. Absher"
"4058","R. G. Ussher"
"20623","R. Gordon Wasson"
"16051","R. H. A. Robbins"
"12147","R. H. Dixon"
"1282","R. H. Stetson"
"15783","R. J. Dodaro"
"15406","R. J. Epps"
"13409","R. J. Rummel"
"15298","R. Jarrell"
"8006","R. Jay GaBany"
"1108","R. L France"
"4922","R. M. W. Dixon"
"12442","R. Mike Mullane"
"2937","R. Musan"
"7539","R. Pappalardo"
"17315","R. Reid"
"9344","R. S. Conway"
"13036","R. S. Sugirtharajah"
"9082","R. Scott Appleby"
"15639","R. Szekely"
"3919","R. Todd Godwin"
"2462","R. Turner"
"18465","R. Vasudevan"
"5000","R. W. Chapman"
"11034","R. Walzer"
"20177","R. Weikart"
"7152","R. Whatmore"
"17964","R. York"
"20906","R. Zerihan"
"6139","R.B. McDowell"
"12539","R.B. Tubb"
"7516","R.C. Carrington"
"14729","R.E. Asher"
"11753","R.G. Cleveley"
"9372","R.L. Swarts"
"8403","R.M. Smaby"
"5001","R.M. Wilson"
"3552","R.M.W. Dixon"
"16137","R.Todd Michael"
"14752","REV Dr John Bowden"
"11472","RM"
"8923","ROY LIVERMORE"
"2526","Rabbi Bradley Shavit Artson"
"20408","Rabbi David J Wolpe"
"16138","Rabbi Moshe Averick"
"9070","Rabbi Rami Shapiro"
"18881","Rabbi Yitzchak Ginsburgh"
"15322","Rabi Shimon Bar Iojai"
"16507","Rachael Ray"
"12019","Rachael Scdoris"
"17637","Rachel Barton Butler"
"6769","Rachel Cody"
"18110","Rachel Crothers"
"9528","Rachel Cusk"
"12487","Rachel E Kovacs"
"537","Rachel E. Silverman"
"13878","Rachel Falconer"
"15972","Rachel Finnie"
"13926","Rachel González-martin"
"80","Rachel H Stavis"
"11942","Rachel Hale"
"2084","Rachel Held Evans"
"15449","Rachel Henson"
"7776","Rachel Isadora"
"14362","Rachel J. Whitaker"
"7874","Rachel L. Wadham"
"14023","Rachel Marks"
"5735","Rachel Montreuil"
"14104","Rachel Moseley"
"10233","Rachel Murrell"
"14823","Rachel Nordlinger"
"19728","Rachel S. Harris"
"18790","Rachel Sawyer"
"8557","Rachel Schurman"
"7329","Rachel Shanks"
"17991","Rachel Tracie"
"19012","Rachel Wolgemuth"
"13343","Rachel Z Arndt"
"8617","Rachelle Dene Poth"
"234","Rachelle Strauss"
"16074","Raco Alex"
"14957","Racquel Gates"
"14893","Radiclani Clytus"
"5161","Radmila Gorup"
"10808","Radoslav Horvat"
"961","Radu Popa"
"759","Rae Ann Johnson"
"6877","Rae Mundy"
"14616","Raf Van Rooy"
"10300","Rafael Alvarez"
"8673","Rafael Andr Aleman Berenguer"
"19865","Rafael Aracil"
"1798","Rafael Chirbes"
"3798","Rafael Colombo"
"5008","Rafael Infantes"
"18517","Rafael Jaen"
"11273","Rafael M Bofill"
"3376","Rafael Pisot Diaz"
"7149","Rafael Popper"
"14250","Rafael Rojas"
"5336","Rafael Ángel Sánchez"
"1713","Raffaele Vagnolini"
"20673","Raffaella Folli"
"6267","Ragna Brands"
"17913","Rahul Markovits"
"12894","Raimon Samso"
"7508","Rainer Maria Rilke"
"17483","Raissa Raskina"
"3469","Raja Vudatala"
"4924","Rajend Mesthrie"
"14011","Rajendralala Mitra"
"19180","Ralf Giessler"
"7479","Ralf St. Clair"
"2307","Ralf Vogel"
"4752","Ralph Alpizar"
"3384","Ralph Becker"
"18299","Ralph Bellas"
"11733","Ralph Blumenthal"
"20510","Ralph D. Sawyer"
"7552","Ralph Esposito"
"4586","Ralph F. Fuchs"
"11672","Ralph Giverva"
"18357","Ralph Henry Barbour"
"12543","Ralph Hyde"
"5244","Ralph K. Hawkins"
"8112","Ralph Leighton"
"20615","Ralph Manheim"
"8805","Ralph Manning"
"2559","Ralph McInerny"
"5449","Ralph Mellanby"
"12619","Ralph Metzner"
"5660","Ralph O. Mueller"
"6274","Ralph Olmsted Williams"
"1013","Ralph P Lester"
"11328","Ralph Prince"
"10337","Ralph S. Singleton"
"4067","Ralph Waldo Emerson"
"3677","Ram Chandra Datta"
"3727","Ram N Cuevas"
"12352","Ramaathis Mam"
"5492","Ramandeep Kaur"
"3362","Ramesh Srinivasan"
"9384","Ramin Jahanbegloo"
"9908","Ramin Zahed"
"5968","Ramiz Aliyev"
"11053","Ramkrishna Gopal Bhandarkar"
"3726","Ramon Cuevas"
"15815","Ramon Felipe Rodriguez Lopez"
"2355","Ramon Gonzalez Ferriz"
"1358","Ramon J Sender"
"17790","Ramon Rivera-servera"
"6261","Ramona Goenczoel"
"6505","Ramón Chao"
"11609","Rana El Kaliouby"
"785","Rand McNally"
"11148","Rand McNally and Company"
"16841","Randall Amster"
"1562","Randall Bass"
"11946","Randall Cropp"
"13937","Randall Heskett"
"52","Randall Hicks"
"5721","Randall Keller"
"7233","Randall Kennedy"
"12239","Randall Styers"
"6463","Randi B. Sofman"
"15982","Randi Reppen"
"8801","Randolph H. Pherson"
"12331","Randon Billings Noble"
"15430","Randy J. Lapolla"
"19288","Randy L Bixby"
"8145","Randy Newman"
"4096","Randy Pippin"
"5739","Randy Russell"
"10386","Randy Tatano"
"879","Randy West"
"15026","Rani Lill Anjum"
"342","Ranjeet S. Sokhi"
"8332","Ranjini Woodhouse"
"16669","Ranke"
"6583","Ranulph Glanville"
"13785","Raouf Ghattas"
"10169","Raquel Wolstenhulme"
"19146","Rasmus Kleis Nielsen"
"7823","Rasmus Rask"
"20295","Raul Ruiz-Berdejo"
"11576","Rav Yaakov Bar Yosef"
"17040","Ravell"
"19596","Raven Kaldera"
"15757","Ravenstein Verlag"
"981","Ravi Zeev Grinvald"
"1703","Ravindra Pandey"
"5642","Rawien Jairam"
"20519","Ray Abel"
"10490","Ray Alexander"
"4721","Ray Atkeson"
"514","Ray Barfield"
"12688","Ray Baxter"
"2898","Ray Berry"
"523","Ray Brooks"
"15887","Ray DiZazzo"
"10892","Ray Doiron"
"8551","Ray Eames"
"2766","Ray Fabri"
"10175","Ray Galton"
"2162","Ray Jackendoff"
"1232","Ray John De Aragon"
"5772","Ray L. Ison"
"12983","Ray Lischner"
"3634","Ray Palmer"
"16679","Ray Perkins"
"9360","Ray Raphael"
"13702","Ray Robertson"
"9980","Ray Romano"
"13934","Ray S Anderson"
"15165","Ray Starman"
"11374","Ray Stephens"
"11824","Ray Williams"
"406","Raymond Austin"
"10326","Raymond Baxter"
"719","Raymond Blanton"
"1692","Raymond Buckland"
"11522","Raymond C. Frostick"
"10787","Raymond Cohen"
"13196","Raymond Davis"
"20161","Raymond Elman"
"9882","Raymond F Yates"
"3269","Raymond Federman"
"183","Raymond Fowler"
"6165","Raymond Fraser"
"3946","Raymond Haynes"
"1085","Raymond J Brune"
"20555","Raymond Knapp"
"2198","Raymond L Garthoff"
"17468","Raymond Mander"
"14375","Raymond Oake"
"609","Raymond Ruble"
"6007","Raymond Smullyan"
"4046","Raymond Stock"
"749","Raymond Szymanski"
"12459","Raymond Tallis"
"20412","Raymond Todd"
"14472","Raymond W Bernard"
"15797","Rayna Rapp"
"6233","Raz Chen-Morris"
"6004","Razaq Olatunde Rom Kalilu"
"13984","Rc Metcalf"
"129","Rd Publishing"
"1467","Reader's Digest"
"13992","Reading Smart"
"10096","Rebeca Padilla de La Torre"
"12072","Rebecca Black"
"10699","Rebecca Boden"
"15114","Rebecca Brown"
"2236","Rebecca Catto"
"1599","Rebecca Christenson"
"12677","Rebecca D. Cox"
"4098","Rebecca F Pittman"
"10747","Rebecca Grubb"
"531","Rebecca Hains"
"4568","Rebecca Hanlon"
"17959","Rebecca Housel"
"9471","Rebecca Hughes"
"5137","Rebecca J. Blankenship"
"10730","Rebecca John"
"16744","Rebecca Joubin"
"14389","Rebecca Kirk"
"19349","Rebecca Konyndyk DeYoung"
"2590","Rebecca Lemov"
"11891","Rebecca McClanahan"
"12044","Rebecca Messbarger"
"9239","Rebecca Nottingham"
"165","Rebecca Patrick-Howard"
"7377","Rebecca Pelan"
"6068","Rebecca Pettiford"
"19678","Rebecca Priestley"
"8634","Rebecca Rogers"
"16869","Rebecca S. Wheeler"
"16945","Rebecca Sophia Ross"
"4761","Rebecca Stark"
"4310","Rebecca Stott"
"14809","Rebecca Vickers"
"2434","Rebecca W Doerge"
"14597","Rebecca W Keller Ph D"
"6171","Rebecca Walters Hopkins"
"14095","Rebecca Williams"
"17012","Rebecca Wotzko"
"209","Red Elk"
"10943","Red Grossinger"
"359","Red Moon Hombre"
"269","Red Tiger Press"
"1878","Redleaf Press"
"4424","Reese Christian"
"6727","Reese Rich"
"10800","Reggie McNeal"
"9552","Reggie Yates"
"7360","Regina Austin"
"16722","Regina Barreca"
"17233","Regina Buccola"
"15927","Regina Mara Schwartz"
"9232","Reginald  O.P. Garrigou-Lagrange"
"20331","Reginald Estoque Ecarma"
"19350","Reginald Garrigou-Lagrange O.P."
"15737","Reginald M. Jones"
"17189","Reginald Maxse"
"14829","Regine Eckardt"
"10991","Regis J. Armstrong"
"2870","Rehel Anderson"
"14247","Reid B Locklin"
"20097","Reid Mitenbuler"
"15065","Reinhard R.K. Hartmann"
"6446","Reinhard Rapp"
"17934","Reinhart Meyer-Kalkus"
"5221","Reinhold Boschert-Kimmig"
"50","Reinhold Messner"
"11801","Reinhold Niebuhr"
"11484","Reise- Und Verkehrsverlag"
"4690","Reken Ruth Van"
"20718","Rekha Vidyarthi"
"19601","Remy Benoit"
"10712","Remy De Gourmont"
"20827","Ren E Berg"
"872","Rena Fraden"
"6376","Rena Huisman"
"12466","Renaat Declerck"
"14040","Renae Ideboen"
"13007","Renald E Showers"
"13272","Renata Czabaj"
"20676","Renate Belentschikow"
"15653","Renate Herrmann-Winter"
"10331","Renato Ortiz"
"3797","Renato Schneider Rivero Jover"
"20824","Rene Berg"
"19591","Rene Cauet"
"2585","Rene Descartes"
"20189","Rene Ebersole"
"5402","Rene Girard"
"13614","Rene Guenon"
"20439","Rene Kemp"
"18908","Rene Kratz"
"9434","Rene Van Woudenberg"
"8748","Rene Vidal"
"18601","Rene-Charles Guilbert Pixerecourt"
"20826","Renee Berg"
"14850","Renee Heiss"
"17197","Renee Lasher"
"10736","Renee Lloyd"
"8254","Renee M. Eggers"
"13146","Renee Mallett"
"19508","Renee Pawlish"
"599","Renee Roderick"
"4410","Renee Rosenthal"
"878","Rengaw Creations"
"6373","Reno Ursal"
"16040","Renzo Piano"
"16522","Research Associate Angela Jill Lederach"
"7594","Research Manager Tim Wood"
"409","Retrosun Designs"
"10184","Reuben Cohan"
"10183","Reuben Cohen"
"12289","Reuven Rashkovsky"
"5610","Reuven Ziegler"
"14726","Rev Chas Chapman Grafton"
"2397","Rev Gerald S Hunter"
"12518","Rev Morgan George Watkins"
"7904","Rev Patricia Cagganello"
"3164","Rev. Dr. Raymont L. Anderson"
"2910","Revd Dr Andrew Goddard"
"13600","Revd Prof. John Webster"
"4463","Reverend Alexander Roberts"
"314","Reverend Paul Tice"
"7312","Rex D. Hall"
"15627","Rex Hall"
"4082","Rex Patrick Haire Ph D"
"11132","Reynaldo Reyes"
"3051","Reynold A. Nicholson"
"6830","Reza Nazari"
"11818","Rf Icehockeybooks"
"11819","Rf Snowboardbucher"
"4423","Rhetta Akamatsu"
"18104","Rhiannon Faith"
"7128","Rhiannon Meharchand"
"19440","Rhina M. Fernandes Williams"
"12259","Rhodri Evans"
"17026","Rhona Justice-Malloy"
"15252","Rhona Stainthorp"
"7201","Rhonda K Hicks"
"14301","Rhonda Shear"
"16717","Rhonda V. Wilcox"
"5430","Rhys Bezzant"
"18868","Rian Hughes"
"18276","Ric Allsopp"
"16987","Ric Knowles"
"2857","Ric Wasley"
"9185","Ricardo Garcia Perez"
"1535","Ricardo Guevara"
"1597","Ricardo Mairal Uson"
"6069","Ricardo Padron"
"6667","Ricardo Paseyro"
"5713","Ricardo Piglia"
"6909","Ricardo de la Cierva"
"20333","Riccardo Brizzi"
"12469","Riccardo Condo'"
"6630","Rich Allen"
"13567","Rich Dionne"
"10083","Rich Hatch"
"4651","Rich Heart Wonder"
"10594","Rich Jepson"
"9426","Rich Ling"
